created_at,id,id_str,full_text,truncated,display_text_range,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,quoted_status_id,quoted_status_id_str,quoted_status,text,favorited_by,scopes,display_text_width,retweeted_status,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable,lat,lng,coords_coords,bbox_coords,geo_coords
2022-12-05T19:39:00Z,1599850846959067100,1599850846959067137,"Новые персональные постеры сиквела «Достать ножи».

#GlassOnionAKnivesOutMystery #DanielCraig #EdwardNorton #KathrynHahn #KateHudson #DaveBautista #MadelynCline #KnivesOut #Netflix https://t.co/H6a0Usf2Ir",FALSE,180,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,ru,NA,NA,,"Новые персональные постеры сиквела «Достать ножи».

#GlassOnionAKnivesOutMystery #DanielCraig #EdwardNorton #KathrynHahn #KateHudson #DaveBautista #MadelynCline #KnivesOut #Netflix https://t.co/H6a0Usf2Ir",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,40.153482499999996,47.68547345,"list(long = NA, lat = NA)","list(long = 47.68547345, lat = 40.1534825)","list(long = NA, lat = NA)"
2022-12-05T19:19:23Z,1599845909214691300,1599845909214691328,ดูหนังอะไรดี #Netflix #รังสิต #มอกรุงเทพ #Bu,FALSE,44,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,5,FALSE,FALSE,NA,th,NA,NA,,ดูหนังอะไรดี #Netflix #รังสิต #มอกรุงเทพ #Bu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,14.04382105,100.60917495000001,"list(long = NA, lat = NA)","list(long = 100.60917495, lat = 14.04382105)","list(long = NA, lat = NA)"
2022-12-05T19:15:59Z,1599845056852394e3,1599845056852393984,""" From the horror manga master #JunjiIto's mind comes #JapaneseTalesOfTheMacabre series. Streaming January 19 on #Netflix.
.
.
#horrormanga #junjiitomaniac #netflixseries "" https://t.co/Jg6Bk8t2LK",FALSE,172,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,2,FALSE,FALSE,FALSE,en,NA,NA,,""" From the horror manga master #JunjiIto's mind comes #JapaneseTalesOfTheMacabre series. Streaming January 19 on #Netflix.
.
.
#horrormanga #junjiitomaniac #netflixseries "" https://t.co/Jg6Bk8t2LK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,44.145436450000005,-120.58340150000001,"list(long = NA, lat = NA)","list(long = -120.5834015, lat = 44.14543645)","list(long = NA, lat = NA)"
2022-12-05T19:09:29Z,1599843420436332500,1599843420436332546,"The Witcher: A Origem também ganhou pôster.

A série estreia na Netflix em 25 de dezembro, garantindo o programa de Natal do nerd.

#thewitcher #series #netflix #michelleyeoh #thewitcherbloodorigin @NetflixBrasil https://t.co/QIWvEny3VB",FALSE,212,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,FALSE,pt,NA,NA,,"The Witcher: A Origem também ganhou pôster.

A série estreia na Netflix em 25 de dezembro, garantindo o programa de Natal do nerd.

#thewitcher #series #netflix #michelleyeoh #thewitcherbloodorigin @NetflixBrasil https://t.co/QIWvEny3VB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,-23.682803,-46.5955455,"list(long = NA, lat = NA)","list(long = -46.5955455, lat = -23.682803)","list(long = NA, lat = NA)"
2022-12-05T19:07:42Z,1599842972471677e3,1599842972471676929,"Esperando a segunda temporada, a primeira vi em um dia. Ajuda aí Netflix. #wednesdaynetflix #Wandinha #Netflix https://t.co/FRRXisgRt5",FALSE,110,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,0,0,FALSE,FALSE,FALSE,pt,1594809187447591e3,1594809187447590912,,"Esperando a segunda temporada, a primeira vi em um dia. Ajuda aí Netflix. #wednesdaynetflix #Wandinha #Netflix https://t.co/FRRXisgRt5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,-18.7973265,-46.74463205,"list(long = NA, lat = NA)","list(long = -46.74463205, lat = -18.7973265)","list(long = NA, lat = NA)"
2022-12-05T17:53:31Z,1599824301074829300,1599824301074829312,"また３９歳を見て泣いている。
私が死んだら会いたいって泣いてくれますか。
私は会いたいって泣くはずだ。
#Netflix
#39歳
#韓国ドラマ",FALSE,72,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,ja,NA,NA,,"また３９歳を見て泣いている。
私が死んだら会いたいって泣いてくれますか。
私は会いたいって泣くはずだ。
#Netflix
#39歳
#韓国ドラマ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,35.52351849951235,139.6218914986165,"list(long = NA, lat = NA)","list(long = 139.621891498616, lat = 35.5235184995123)","list(long = NA, lat = NA)"
2022-12-05T17:36:05Z,1599819913534722e3,1599819913534722049,#wednesdaynetflix https://t.co/OAeBpWCAni @YouTube #Netflix #netflixtürkiye @jennaortega #wednesdayaddams #ÇarşambaDertlibelalar,FALSE,128,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,und,NA,NA,,#wednesdaynetflix https://t.co/OAeBpWCAni @YouTube #Netflix #netflixtürkiye @jennaortega #wednesdayaddams #ÇarşambaDertlibelalar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,40.202796000000006,29.12052925,"list(long = NA, lat = NA)","list(long = 29.12052925, lat = 40.202796)","list(long = NA, lat = NA)"
2022-12-05T17:12:42Z,1599814029479792600,1599814029479792640,Hoy falte al trabajo para terminar El Baile de Las Luciérnagas 🥹🥹 #Netflix,FALSE,74,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,4,FALSE,FALSE,NA,es,NA,NA,,Hoy falte al trabajo para terminar El Baile de Las Luciérnagas 🥹🥹 #Netflix,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,19.432835599999997,-99.15336605,"list(long = NA, lat = NA)","list(long = -99.15336605, lat = 19.4328356)","list(long = NA, lat = NA)"
2022-12-05T17:01:36Z,1599811235486535700,1599811235486535681,"How much do you watch #Netflix?

This much that I am double tapping on right side of the screen in live matches!",FALSE,112,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,2,FALSE,FALSE,NA,en,NA,NA,,"How much do you watch #Netflix?

This much that I am double tapping on right side of the screen in live matches!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,17.39503715,78.3852856,"list(long = NA, lat = NA)","list(long = 78.3852856, lat = 17.39503715)","list(long = NA, lat = NA)"
2022-12-05T16:55:24Z,1599809677508087800,1599809677508087809,@pearly_dewdrops Midnight mass #netflix .. Care to join.... 🖤🖤🖤🖤 https://t.co/ECcI6kALHT,FALSE,64,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1599543028070625300,1599543028070625280,1477654647829635e3,1477654647829635076,pearly_dewdrops,,,,NA,FALSE,0,1,FALSE,FALSE,FALSE,en,NA,NA,,@pearly_dewdrops Midnight mass #netflix .. Care to join.... 🖤🖤🖤🖤 https://t.co/ECcI6kALHT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,28.6384895,77.095086,"list(long = NA, lat = NA)","list(long = 77.095086, lat = 28.6384895)","list(long = NA, lat = NA)"
2022-12-05T16:37:03Z,1599805059457351700,1599805059457351682,#Netflix en Diciembre aaahhhhh!!!! 🫣😁🎬🥢🆕,FALSE,40,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,es,NA,NA,,#Netflix en Diciembre aaahhhhh!!!! 🫣😁🎬🥢🆕,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,1.1345425034141925,-76.59739500136465,"list(long = NA, lat = NA)","list(long = -76.5973950013646, lat = 1.13454250341419)","list(long = NA, lat = NA)"
2022-12-05T16:15:51Z,1599799724227166200,1599799724227166211,Brand New Poster For #You Season 4. #Netflix #You https://t.co/N1TzmST5qj,FALSE,49,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,12,FALSE,FALSE,FALSE,en,NA,NA,,Brand New Poster For #You Season 4. #Netflix #You https://t.co/N1TzmST5qj,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,40.0048655,-75.117998,"list(long = NA, lat = NA)","list(long = -75.117998, lat = 40.0048655)","list(long = NA, lat = NA)"
2022-12-05T16:05:13Z,1599797046235435e3,1599797046235435008,"„Pewnego razu ja krajowej jedynce” #Netflix - mogłoby być fajne, pomysł dobry, ale… powinno być 2 odcinki, max 3 nie 6. Dobra fabuła zbytnio przeciągnięta.",FALSE,155,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,8,FALSE,FALSE,NA,pl,NA,NA,,"„Pewnego razu ja krajowej jedynce” #Netflix - mogłoby być fajne, pomysł dobry, ale… powinno być 2 odcinki, max 3 nie 6. Dobra fabuła zbytnio przeciągnięta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,50.046262,20.0056961,"list(long = NA, lat = NA)","list(long = 20.0056961, lat = 50.046262)","list(long = NA, lat = NA)"
2022-12-05T15:51:54Z,1599793696383598600,1599793696383598592,Just putting on the second episode of Wednesday now #wednesdaynetflix    #wednesdayaddams    #Netflix #TVShows #AddamsFamily,FALSE,124,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,Just putting on the second episode of Wednesday now #wednesdaynetflix    #wednesdayaddams    #Netflix #TVShows #AddamsFamily,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,52.4939665,-1.8906405,"list(long = NA, lat = NA)","list(long = -1.8906405, lat = 52.4939665)","list(long = NA, lat = NA)"
2022-12-05T15:49:20Z,1599793049701580800,1599793049701580800,adorando a série Sangue e Água que me indicaram #BloodAndWater #Netflix,FALSE,71,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,NA,pt,NA,NA,,adorando a série Sangue e Água que me indicaram #BloodAndWater #Netflix,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,-5.3899098,-47.57365335,"list(long = NA, lat = NA)","list(long = -47.57365335, lat = -5.3899098)","list(long = NA, lat = NA)"
2022-12-05T15:45:20Z,1599792044804743200,1599792044804743173,Love Hard on #Netflix is low-key really good.,FALSE,45,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,Love Hard on #Netflix is low-key really good.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,35.9909825,-78.8954403,"list(long = NA, lat = NA)","list(long = -78.8954403, lat = 35.9909825)","list(long = NA, lat = NA)"
2022-12-05T15:19:47Z,1599785612042985500,1599785612042985472,"#nazarandaaz #Netflix 
You definitely don't want to nazar andaaz this movie. Brilliant actors...my favorites.",FALSE,109,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,NA,en,NA,NA,,"#nazarandaaz #Netflix 
You definitely don't want to nazar andaaz this movie. Brilliant actors...my favorites.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,28.390849449999997,84.13302055,"list(long = NA, lat = NA)","list(long = 84.13302055, lat = 28.39084945)","list(long = NA, lat = NA)"
2022-12-05T15:17:50Z,1599785122160840700,1599785122160840705,"Whenever I watch Netflix original series or movies I just wonder why everything is soooo dark and negative ☹️
#personalview 

#Netflix #NetflixIndia #EntertainmentNews #Entertainment #movies #series #ott #ottseries",FALSE,214,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,"Whenever I watch Netflix original series or movies I just wonder why everything is soooo dark and negative ☹️
#personalview 

#Netflix #NetflixIndia #EntertainmentNews #Entertainment #movies #series #ott #ottseries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,26.0523505,92.86038450000001,"list(long = NA, lat = NA)","list(long = 92.8603845, lat = 26.0523505)","list(long = NA, lat = NA)"
2022-12-05T15:16:36Z,1599784813392633900,1599784813392633856,"Wonna more?

https://t.co/nyoTNzOwv9

#nsfwtwt #onlyfans #onlyfansgirl #netflix https://t.co/AFsQgEbzKX",FALSE,79,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,10,30,FALSE,FALSE,TRUE,en,NA,NA,,"Wonna more?

https://t.co/nyoTNzOwv9

#nsfwtwt #onlyfans #onlyfansgirl #netflix https://t.co/AFsQgEbzKX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,40.780709,-73.9685415,"list(long = NA, lat = NA)","list(long = -73.9685415, lat = 40.780709)","list(long = NA, lat = NA)"
2022-12-05T14:36:05Z,1599774617979478e3,1599774617979478018,#Netflix’s Harry &amp; Meghan now has a release date and an emotional new trailer … https://t.co/423p0lxRnM,FALSE,107,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,#Netflix’s Harry &amp; Meghan now has a release date and an emotional new trailer … https://t.co/423p0lxRnM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,13.7406995,100.56040150000001,"list(long = NA, lat = NA)","list(long = 100.5604015, lat = 13.7406995)","list(long = NA, lat = NA)"
2022-12-05T14:30:49Z,1599773289773027300,1599773289773027328,"Well that's 2 weeks of popcorn for me in 3 days time...
Just need to watch the #fireworks in between..! 
#HarryandMeghan
#Netflix
#RoyalFamilySecrets https://t.co/Ge1HdJTGnp",FALSE,149,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,0,0,FALSE,FALSE,FALSE,en,1599736627764424700,1599736627764424709,,"Well that's 2 weeks of popcorn for me in 3 days time...
Just need to watch the #fireworks in between..! 
#HarryandMeghan
#Netflix
#RoyalFamilySecrets https://t.co/Ge1HdJTGnp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,51.546926400000004,-0.10918144999999999,"list(long = NA, lat = NA)","list(long = -0.10918145, lat = 51.5469264)","list(long = NA, lat = NA)"
2022-12-05T14:27:50Z,1599772540871725e3,1599772540871725056,@TheSource #hostings #Netflix and Once your Known Enough (#popular ✨ #popularity 👑) OR Have Great #Management. . You gone Start Booking 🤑 And what we Sayin: is More - New Season 📺 - Expansion. Everly More Increasingly #Numbers SMK 💻👑🗽 socialmediakingNYC 💻 👑🗽,FALSE,258,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1599760548333293600,1599760548333293569,16630362,16630362,TheSource,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,@TheSource #hostings #Netflix and Once your Known Enough (#popular ✨ #popularity 👑) OR Have Great #Management. . You gone Start Booking 🤑 And what we Sayin: is More - New Season 📺 - Expansion. Everly More Increasingly #Numbers SMK 💻👑🗽 socialmediakingNYC 💻 👑🗽,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,40.670879549999995,-73.8311875,"list(long = NA, lat = NA)","list(long = -73.8311875, lat = 40.67087955)","list(long = NA, lat = NA)"
2022-12-05T14:26:51Z,1599772292862869500,1599772292862869504,"Felt every emotion watching this. Cried both happy and sad tears 🥹😭 powerful story 🌊 well worth a watch

#TheSwimmers #Netflix https://t.co/D9CeLBIcpk",FALSE,126,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,4,FALSE,FALSE,FALSE,en,NA,NA,,"Felt every emotion watching this. Cried both happy and sad tears 🥹😭 powerful story 🌊 well worth a watch

#TheSwimmers #Netflix https://t.co/D9CeLBIcpk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,53.690366,-1.785921,"list(long = NA, lat = NA)","list(long = -1.785921, lat = 53.690366)","list(long = NA, lat = NA)"
2022-12-05T14:01:07Z,1599765815577829400,1599765815577829378,Netflix and chill? #netflix #movies #girl #hot #teen #Petite #pawg #slut  #nsfwtwt #nsfw #hotwife #HotwifeHousecall #onlyfans #onlyfansgirl #onlyfansmodel #porn #thirsttrap #ass https://t.co/ll20zihrnM,FALSE,177,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,13,FALSE,FALSE,TRUE,en,NA,NA,,Netflix and chill? #netflix #movies #girl #hot #teen #Petite #pawg #slut  #nsfwtwt #nsfw #hotwife #HotwifeHousecall #onlyfans #onlyfansgirl #onlyfansmodel #porn #thirsttrap #ass https://t.co/ll20zihrnM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,30.323345699999997,-97.75472415,"list(long = NA, lat = NA)","list(long = -97.75472415, lat = 30.3233457)","list(long = NA, lat = NA)"
2022-12-05T13:52:01Z,1599763526515499e3,1599763526515499010,"With the #Netflix series and the publication of Harry’s memoir, ‘Spare’, on the horizon and likely to cause deep embarrassment and much discomfort to the Royal Family, will #HarryandMeghan ever be welcome again at Buckingham Palace for a visit?",FALSE,244,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,"With the #Netflix series and the publication of Harry’s memoir, ‘Spare’, on the horizon and likely to cause deep embarrassment and much discomfort to the Royal Family, will #HarryandMeghan ever be welcome again at Buckingham Palace for a visit?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,51.454107,-0.017990000000000003,"list(long = NA, lat = NA)","list(long = -0.01799, lat = 51.454107)","list(long = NA, lat = NA)"
2022-12-05T13:37:21Z,1599759835175657500,1599759835175657472,"#Shoutout and salute to the producers, director, cast, &amp; all workers of #Farha movie. The #Saudi audience of #Netflix strongly support and endorse its release on the platform. We’re always in favor of anything that PISSES what’s so called “#Israel” OFF &amp; expose their reality. https://t.co/eIU0qxfheR",FALSE,284,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"#Shoutout and salute to the producers, director, cast, &amp; all workers of #Farha movie. The #Saudi audience of #Netflix strongly support and endorse its release on the platform. We’re always in favor of anything that PISSES what’s so called “#Israel” OFF &amp; expose their reality. https://t.co/eIU0qxfheR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,23.52307775,45.11368085,"list(long = NA, lat = NA)","list(long = 45.11368085, lat = 23.52307775)","list(long = NA, lat = NA)"
2022-12-05T13:36:19Z,1599759577071124500,1599759577071124480,"心を揺さぶられました🥲

#FirstLove初恋 
#Netflix",FALSE,35,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,7,FALSE,FALSE,NA,ja,NA,NA,,"心を揺さぶられました🥲

#FirstLove初恋 
#Netflix",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,35.715131,139.815545,"list(long = NA, lat = NA)","list(long = 139.815545, lat = 35.715131)","list(long = NA, lat = NA)"
2022-12-05T13:35:43Z,1599759422624264200,1599759422624264192,Good job Harry &amp; Meghan wanted to be left alone to live their lives. #Netflix #HarryandMeghanonNetflix,FALSE,106,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,Good job Harry &amp; Meghan wanted to be left alone to live their lives. #Netflix #HarryandMeghanonNetflix,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,51.584990000000005,0.07886275,"list(long = NA, lat = NA)","list(long = 0.07886275, lat = 51.58499)","list(long = NA, lat = NA)"
2022-12-05T12:51:19Z,1599748252009570300,1599748252009570304,"Ñeeee 😂🤣

A Megan y a Harry les está saliendo todo mal últimamente 

Se fueron del palacio aburridos  de la exposición mediática, de los paparazzis y ahora salen hasta en #Netflix 

😂🤣😂🤣😂🤣😂🤣😂🤣😂

¡Puro marketing! https://t.co/QgtXfiFu5K",FALSE,211,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,5,FALSE,FALSE,FALSE,es,NA,NA,,"Ñeeee 😂🤣

A Megan y a Harry les está saliendo todo mal últimamente 

Se fueron del palacio aburridos  de la exposición mediática, de los paparazzis y ahora salen hasta en #Netflix 

😂🤣😂🤣😂🤣😂🤣😂🤣😂

¡Puro marketing! https://t.co/QgtXfiFu5K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,10.958072878585,-74.84993300176001,"list(long = NA, lat = NA)","list(long = -74.84993300176, lat = 10.958072878585)","list(long = NA, lat = NA)"
2022-12-05T12:33:30Z,1599743766868344800,1599743766868344832,"For so many good and right reasons, this is a must see. Thank you #Netflix #Farha @FarhaFilm https://t.co/v8EQWjdiuY",FALSE,92,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,0,0,FALSE,FALSE,FALSE,en,1598617317482631200,1598617317482631168,,"For so many good and right reasons, this is a must see. Thank you #Netflix #Farha @FarhaFilm https://t.co/v8EQWjdiuY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,45.248790799999995,-75.8001415,"list(long = NA, lat = NA)","list(long = -75.8001415, lat = 45.2487908)","list(long = NA, lat = NA)"
2022-12-05T12:28:55Z,1599742614202290200,1599742614202290176,"Oooh, @netflix! Bom dia.
Passou da hora de estrear a segunda temporada de Sandman, só acho!
Ah, e por falar nisso  ARCANE também.
Por favor titiflix... Estou morrendo de saudades do Sand e da Vi. 🥺🥺🥺
#Netflix
#arcane
#LeagueOfLegends
#Sandman",FALSE,242,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,pt,NA,NA,,"Oooh, @netflix! Bom dia.
Passou da hora de estrear a segunda temporada de Sandman, só acho!
Ah, e por falar nisso  ARCANE também.
Por favor titiflix... Estou morrendo de saudades do Sand e da Vi. 🥺🥺🥺
#Netflix
#arcane
#LeagueOfLegends
#Sandman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,-23.682803,-46.5955455,"list(long = NA, lat = NA)","list(long = -46.5955455, lat = -23.682803)","list(long = NA, lat = NA)"
2022-12-05T11:34:04Z,1599728810949083100,1599728810949083136,O değil de 1899 ne sikimsonik bir dizidir.. Böyle zaman kaybı yaşamadım netflix tarihinde en berbat diziye 4 bölum katlanmak zorunda kaldım.. #Netflix,FALSE,150,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,tr,NA,NA,,O değil de 1899 ne sikimsonik bir dizidir.. Böyle zaman kaybı yaşamadım netflix tarihinde en berbat diziye 4 bölum katlanmak zorunda kaldım.. #Netflix,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,40.724826,30.029372549999998,"list(long = NA, lat = NA)","list(long = 30.02937255, lat = 40.724826)","list(long = NA, lat = NA)"
2022-12-05T11:32:47Z,1599728487799013400,1599728487799013376,Whens the start date #harrymeghan #netflix,FALSE,42,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,Whens the start date #harrymeghan #netflix,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,50.121235600000006,8.636605500000002,"list(long = NA, lat = NA)","list(long = 8.6366055, lat = 50.1212356)","list(long = NA, lat = NA)"
2022-12-05T11:27:19Z,1599727110914179e3,1599727110914179072,"Dear @KChiruTweets 

Very nice movie Mega Star 🌟

Thanks to those subtle changes in the script 💙

That made a huge difference and interesting ❤️

#Godfather #Telugu #Netflix https://t.co/9oCh6lbaa7",FALSE,173,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"Dear @KChiruTweets 

Very nice movie Mega Star 🌟

Thanks to those subtle changes in the script 💙

That made a huge difference and interesting ❤️

#Godfather #Telugu #Netflix https://t.co/9oCh6lbaa7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,17.8824445,79.4942495,"list(long = NA, lat = NA)","list(long = 79.4942495, lat = 17.8824445)","list(long = NA, lat = NA)"
2022-12-05T11:19:33Z,1599725158650220500,1599725158650220544,"I thoroughly endorse the #Netflix doco #PepsiWhereIsMyJet 
Simply splendid, loved it.
No spoilers.",FALSE,98,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,"I thoroughly endorse the #Netflix doco #PepsiWhereIsMyJet 
Simply splendid, loved it.
No spoilers.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,-41.47208562948255,146.158798164172,"list(long = NA, lat = NA)","list(long = 146.158798164172, lat = -41.4720856294825)","list(long = NA, lat = NA)"
